GeneID	D3_Insulin_10min_rpkm	KK12_Insulin_20min_rpkm	D3_Insulin_40min_rpkm	D3_Insulin_80min_rpkm	KK11_Insulin_300min_rpkm
DOK1	0.0490527720440499	-0.135531205455251	-0.165300782918484	0.0204137051491315	0.0852014221169974
SEMA4F	0.011688729872726	0.1391955218481	-0.0128268464984174	0.336549486472244	-0.000774004035241527
HK2	0.0756801323322192	0.254837104979361	-0.433447755668921	0.0247942686086788	0.296073743100049
POLE4	0.0501969237117517	-0.312240763204561	0.0570000010321001	-0.0365551497818615	0.0530895918305192
EVA1A	0.0549913163561198	-0.0397079214519507	0.0592422588497037	0.0317014032900775	0.0895235021923768
MRPL19	0.0296519035747358	0.0297661391236861	-0.153991303953833	-0.0163424941800918	0.00768728067608015
GCFC2	0.0453068791256176	0.220261915763787	-0.0690736654086059	0.0557685437589674	-0.0801297827320753
RP11-342K6.1	-0.125395705111093	-0.102369496929281	0.0316738471253197	-0.124046143053754	-0.0399584831603248
RP11-342K6.2	0.604896919802506	0.252385465111978	0.268109442168716	0.0257646731421365	-0.34896687539975
SUCLG1	-0.0661508916293232	-0.103804880531364	-0.00596737290552607	0.102120857044718	0.0456202391060754
DNAH6	0.0751444757792443	-0.106528059681013	-0.0988662131421885	-0.337183233611312	0.505561800904705
LDHAP7	-0.0238045570237488	0.103630230614682	0.0600143980045058	0.214162608708687	0.160725907007332
TRABD2A	0.0733855830700406	0.0631634489258166	-0.0749672235034705	-0.0943259144552152	0.0582944005463575
TMSB10	-0.0044202349375162	-0.301686458602902	0.000645344145535631	-0.0613603929627082	-0.0161746067499351
KCMF1	0.0853574088720876	0.00168301933439574	-0.146343555265183	0.00529834598606649	-0.0134410600737327
TCF7L1	0.082281849351505	-0.146505191529586	0.000853124683815931	-0.336764285067585	-0.188001604671248
AC093162.3	-0.584287169159643	0.227108959872029	-0.308667094169933	0.312705522912626	-0.287456840181157
AC093162.5	0.15014239960524	0.151601720045887	-0.0582773612617746	0.0829989863431015	1.07301218804996
TGOLN2	0.0390570025632044	0.247864668860706	0.00460896788969922	-0.0328320591740345	0.0105924654492062
PEBP1P2	-0.295263570198218	-0.160334673044705	-0.0730576727830425	0.0689872666156826	-0.561022156712182
RETSAT	0.0256485998593718	0.0461281261642279	0.00986066258543428	-0.105512032246902	-0.0944950475996156
ELMOD3	0.108818917894027	0.0307900677933676	-0.106414316769248	0.00629583628873198	0.0165987842882488
CAPG	0.0309678478869455	-0.209003298042249	-0.0490906514563427	0.00385755883679106	-0.0768826473320861
MAT2A	0.144475334827368	0.138503849633258	-0.094859301615946	-0.00416937504373571	0.295984547319373
GGCX	0.12180537088355	-0.0552680099090836	-0.00762162446462811	-0.106913168753793	0.196879883236641
VAMP8	-0.0297898425999601	-0.350341470944481	-0.0132450571805731	0.0502172635996327	0.000763550896997423
VAMP5	0.0511402708374193	-0.414438713445318	0.0302289287089721	-0.112425158337959	-0.0961129563990779
RNF181	0.104510395078526	-0.251514332922548	-0.00833429342689485	-0.00251460265364845	0.0128961175284585
TMEM150A	0.0439849697304827	-0.318625129323437	-0.150264990718071	-0.0463748042629072	-0.08834999077585
USP39	0.0771751208075679	0.0547240407760436	-0.0827057567339873	-0.0343271039670321	0.00326204207726866
C2orf68	0.0754115730578573	-0.047654472803742	0.0522139009604295	0.046625491537671	-0.0302182565048478
ATOH8	0.110907397601063	-0.264830991698294	-0.112612102019796	-0.359784562914824	-0.0258835642485469
ST3GAL5	0.157855327704341	-0.195064696619896	0.201577392629924	-0.344621179050207	0.432765618269083
POLR1A	0.0893255217240396	0.29006829203831	-0.13191689153947	0.0307115920762899	0.0224565184921282
PTCD3	0.137611086039662	0.0897843534769678	-0.117068835364924	0.0359386364249439	-0.0495779080482588
IMMT	0.0352726072188085	0.038503816635957	-0.0960812161595381	-0.0415494067598186	-0.0179807453873639
MRPL35	0.103752799684865	-0.0914511095912247	-0.052988938585337	-0.0445962832060911	0.0185042531669026
KDM3A	0.190684706630579	0.16008371433439	0.00814536100374597	-0.0691056388398174	-0.179730284197685
CHMP3	0.034641433979163	-0.0519902894050728	-0.0338060908934996	-0.127842518093908	-0.0176120601250251
RNF103-CHMP3	0.103985634268021	0.00586947442769903	0.0137769919566266	-0.148955143126702	-0.00681387813650813
AC015971.2	0.0380178431616068	0.108199676126048	-0.0472272340951446	-0.404932691833794	-0.1067797238461
RNF103	0.124070155297154	0.051350477272696	-0.0839754776924608	-0.236294903941192	-0.114902216734406
RMND5A	0.101766265611332	0.180067794797496	-0.0784466073729617	-0.014406653881015	-0.0741384536374092
AC125232.1	0.159163252305651	0.48855210574214	-0.0897476720967709	0.27498310416123	-0.276118341854706
AC083899.3	-0.205075902484606	-0.257061653037253	-0.0259501772226667	0.183821162536092	-0.209648747971265
LINC00152	0.0964765311430524	-0.204338036506786	-0.0333144498981452	-0.404761086739641	-0.0777032903790289
AC093616.4	0.126122722953002	0.0412354989948649	-0.379681918904794	-0.179941342453323	0.111694091590434
KRCC1	-0.0158823464145237	-0.044374726510934	0.0681243871767161	0.123861197175831	-0.179847966937817
AC104134.2	0.225290381186439	0.298637983095883	0.188750149613293	-0.15003692306396	0.0559069263142293
EIF2AK3	0.127361807248522	0.189660084516551	-0.0171067157324265	-0.116842141879206	-0.0791652669294486
AC062029.1	0.294441176707037	-0.263250447493415	-0.393050936495051	0.537416244342613	-0.564566418395943
RPIA	0.172140370518573	0.0370609326771985	-0.0945882369787414	0.257412857983039	0.0371785600347256
ANKRD36BP2	0.861301890979649	0.196195538542622	0.125199477134152	-0.156423973633138	-0.320131181794742
AC027612.6	-0.382669201233871	-0.509552423662545	0.442459292234326	0.166293756311633	0.035640213092357
AC027612.1	-0.0572594001973503	0.0767513904042016	-0.218384488956888	0.228090962781249	0.367625853229371
MRPS5	-0.0437221490297994	0.022360639530596	-0.0693389695539055	0.0504059392175049	-0.0171577228380069
ZNF514	0.396198889406791	0.258445428757951	-0.0687704105776343	-0.07749709428605	-0.0976575511520705
ZNF2	0.0712762451298563	0.263756457967915	0.0208177218594499	0.348487450633671	-0.116137099336101
AC092835.2	0.395734827450611	0.756939945741594	-0.169170624420697	-0.305919474095571	0.354518270571822
FAHD2A	0.103894856659098	-0.0382471319235057	0.0288337512378691	-0.171276890218992	-0.250910660377501
AC009237.8	-0.144696934258673	0.0657847500632087	-0.111372119494185	-0.214496477328013	0.0520848545553521
LINC00342	0.385634845652179	0.192703523856	0.0456818810585801	-0.122407779620482	-0.210862996478121
ANKRD36C	0.232128692383529	0.354351401096006	-0.442116517794747	-0.197542735078347	-0.0865554491324834
FAHD2CP	0.187998484226021	-0.334055745158436	0.0631806042718148	-0.3410743664616	-0.38644393671239
GPAT2	0.112920583826507	-0.171027132357478	-0.0842513577225444	-0.118136405957611	-0.166194671207939
DUSP2	0.599153173394812	-0.21447354321034	-0.283048973635354	-0.00675281129332128	0.648367629572833
STARD7	0.0948120549781368	-0.02959226470107	-0.0998237851175854	-0.0370257048531304	-0.0127944102541235
STARD7-AS1	0.14548470378393	0.00229115414350756	-0.162304347611576	-0.177232464815341	-0.0567883737395065
TMEM127	0.0867807325675858	0.0019932878201101	-0.0389159309218208	-0.0471518982122263	0.00624641454600994
CIAO1	0.0816005219184093	-0.0541329483880597	-0.166243294544821	-0.0505946620759437	0.085826466590488
SNRNP200	0.117712891736898	0.183667411760942	-0.0268391336655265	-0.0398302787314391	-0.0570568381384562
ITPRIPL1	-0.128250043586757	-0.0283893889739523	-0.000806514692988536	0.0943296701157749	0.0274469857965652
NCAPH	0.151571627774408	0.0829518528676259	-0.109848148893613	0.0151121683369455	0.13481490325815
NEURL3	0.133732297220853	-0.257900437731327	0.175173417799043	-0.528358708931447	-0.551502025462306
ARID5A	0.121923646336055	-0.190202271345319	-0.0569475538300406	-0.260689006197951	-0.0830016602808963
KANSL3	0.0409331001988633	0.162955720902713	-0.0314956147969145	-0.071613096093937	-0.00411785719567792
LMAN2L	0.0965153124636955	-0.0720549704414783	0.0735706501184492	0.0607104771875902	0.003097343016079
CNNM4	0.0712680646143417	0.25786106933855	-0.164445749245019	-0.113834870277916	0.0664206703213406
CNNM3	0.237854330158968	0.000215634370183793	0.020068658873597	-0.289667202350472	-0.250355818655495
ANKRD23	0.429660495098123	-0.0673687820069585	-0.294538558699401	-0.508823227195671	0.0278750680154705
ANKRD39	0.237853239204242	-0.0730802868101443	-0.382080853871643	-0.158859813941223	0.209233382516627
SEMA4C	0.205526250610376	0.116873135558653	-0.193360803636806	-0.00700157850470084	0.0305409137348994
FAHD2B	0.375707100140041	0.42753829137253	-0.0472221306431488	0.0335498478564284	0.237140001233076
ANKRD36	0.416322819061206	0.555597096088632	-0.0837612691286185	-0.164026721958994	0.284096237499812
ANKRD36B	0.0599691802485081	0.46595232230877	0.0471832882357079	-0.0564616875435189	0.0505682087218022
COX5B	-0.0371603889467478	-0.325448020859125	-0.0891196880806149	0.0851266589682886	-0.0577853926541607
ACTR1B	0.129084479645726	-0.157948872559835	0.00063039896314887	-0.127082039965411	-0.087094206378366
LINC01125	0.335067314607365	0.452916270458547	-0.366673122943375	0.290550530204841	0.0615443726336307
TMEM131	0.0765248774943342	0.270549161474054	0.00385240414545496	-0.104934017375751	-0.127249293473001
INPP4A	0.109451371205984	0.211647717220063	-0.0674740958894239	0.0165925837569303	-0.0111769523788162
COA5	0.104162135561789	-0.265689707643616	-0.106514953466353	-0.0186319771420194	-0.216825440631174
UNC50	-0.071092252692639	-0.115808436084138	0.063717346030822	-0.0626711632782211	-0.0133868521296359
MGAT4A	0.163922198129665	-0.0426465848119852	0.027540152916949	-0.0910665339367029	-0.0127926672693663
KIAA1211L	0.371645976093004	-0.121859768055789	-0.131323340394146	-0.021738083789922	0.108336246690171
TSGA10	-0.0491154181388023	0.37160211625721	0.0249518257287287	0.0599322826825306	0.376106268938936
AC019097.7	0.0591020401316433	0.0439361666207801	-0.236988519500574	-0.309143913186081	-0.000392013879167763
C2orf15	-0.06646160268171	-0.0262355626288837	-0.172430447583242	0.0895983004751957	0.0476996791742625
LIPT1	0.690940860465199	-0.227450592193828	-0.336000668999747	0.121243125325127	-0.123894764486717
RP11-38C17.1	-0.0639225431538066	0.0482513371887321	-0.216872810606983	0.160819141295038	-0.0507079694171644
MITD1	0.0961554349102876	-0.161289488273797	0.0292846097599615	0.0692065835844018	-0.00438764771091704
MRPL30	-0.0129964361298183	-0.0419642177049915	-0.0997797412346171	0.0310532680404987	0.0349413395906901
LYG1	0.323051909209287	-0.368121096416132	0.108666812275496	-0.446707045105248	-0.0433661889297852
TXNDC9	0.0827860109346958	-0.0597482102620854	-0.0554231213920118	0.216790629305113	0.0414723239528385
EIF5B	0.049062583338682	0.0746481843149125	-0.0532370284858383	0.135994794077351	0.0641061638894351
REV1	0.129952495316042	0.166309051724535	-0.0618495147933178	-0.0306455062366298	-0.0424241032022401
RP11-527J8.1	-0.317979912999288	0.0779640770026626	-0.116526639539266	-0.319159242634604	0.0345251707766155
AFF3	0.28727259119028	0.253097473228924	-0.348388583393905	-0.430476684238751	-0.0986032287918084
CHST10	-0.262307140137643	0.304192220285536	0.00694233098492458	-0.0574935876221865	0.159626579304235
PDCL3	-0.0652142529075457	-0.0822246852320334	0.0526680057127922	-0.0853782385682129	0.0993665787241547
NPAS2	-0.0509385964680309	0.0460169678025926	-0.118737255394298	0.113317408428873	0.171674573259663
RPL31	0.0431648555761184	-0.173053019630528	0.00369012265440372	-0.0547179917298752	0.0271731451890656
TBC1D8	0.181597211899943	0.22070553611878	-0.130479406000284	-0.140774925991782	0.063787549395772
RP11-299H21.1	0.656164680788767	0.296087352669832	0.0204877528758667	0.0961792755249062	-0.237375379025867
CNOT11	0.0382187993656364	-0.0375011332966499	-0.123414789273336	0.0168102320305223	0.0539707945514261
RNF149	0.177828544165496	-0.0390002420012077	-0.194442536067819	0.153793997482499	0.159174084794299
MAP4K4	0.0738994247348512	0.0874123256003649	-0.0171764157198444	0.0528328833598013	0.137388245757425
IL1R1	0.32475931384209	0.192147387651806	1.31260200559345	-0.371458821721039	0.27780536751455
IL1RL1	-0.0502731762526922	-0.203594042678301	-0.291795691632008	0.116449152380249	0.0883022498244244
IL18R1	0.279458724172872	-0.071462737717785	0.566689380030962	-0.733173033936976	-0.243901769495291
MFSD9	-0.108949598540953	-0.0721088892444626	0.0252302935701637	0.00144620838747744	0.0296210813646584
TMEM182	-0.363438736329555	0.234281509935478	-0.185195039651791	-0.0212737095256754	0.110300835181337
MRPS9	0.0263600577204781	-0.0820955854582603	-0.0515516706704422	0.182144455093978	0.0778830863389062
AC104655.2	-0.0313731423885575	-0.379654757861225	0.146536736271854	-0.283423697865717	0.0946700288231868
TGFBRAP1	0.0427141729663014	0.0929709150053828	-0.0172738013473348	-0.121361128577539	-0.0356614505856145
RP11-332H14.2	-0.145198884596109	0.259826402445633	-0.367524746149683	0.290822461017066	-0.227677985145253
C2orf49	0.211577667160746	-0.0488394102000864	0.0358514804978873	-0.126851188636312	0.15846960623232
FHL2	0.0822499043140659	-0.0101038260024473	-0.139990075520343	-0.0694764859902608	0.00185934139424671
AC012360.6	0.0293571714301741	0.213804522795565	-0.56215851219051	-0.469853602482782	-0.444481608867576
NCK2	0.134018346214978	0.0747170306949094	-0.0621754599796713	-0.0481899692338332	-0.0822586024273251
AC009505.2	0.111129429757574	-0.192555670814602	-0.00226410148323164	-0.0528406755108315	-0.12114836183872
UXS1	0.10922455851455	-0.0247294448392532	-0.122238271545205	-0.0467563305361052	0.0322530760748057
EEF1A1P12	-0.0301015882067906	-0.0801924264008702	0.19629199965191	0.513607515633787	0.112392777119089
SULT1C4	0.249623769797831	0.142801064584893	0.135652237029376	0.0228442638950607	-0.0169205234538299
GCC2	0.0848670167140233	0.334049645079943	-0.0163843465817562	-0.244963537323018	-0.0998384936996358
LIMS1	0.0919721221699104	0.114926607283163	-0.0410671915439749	-0.149425354907994	-0.0474759371687152
RANBP2	0.117509004086481	0.273636626265997	-0.0562327210772677	-0.0574269172329949	-0.0342442808745833
CCDC138	0.127971870502521	0.11952312802795	-0.0976080018419593	-0.0216601512116109	0.126779948157032
SH3RF3-AS1	0.088119527917678	0.261311574221302	-0.298367177938505	-0.50225196042024	0.352452606228388
SH3RF3	0.0501232537180765	0.178112646716211	-0.157652213113734	-0.0748460136059395	0.0765884850838203
SEPT10	0.0941464791491025	0.0842874493733601	-0.0506763504039847	-0.0668152549045091	0.0464034588789115
SOWAHC	0.0355804765986673	0.145078392796982	-0.0145602526863258	-0.0739829902274576	-0.173595597588829
MALL	0.253368276226554	0.268121435554605	-0.216827807346421	0.214164193503638	0.385764252229595
NPHP1	0.0412024352608191	-0.238838197939179	-0.171752928883331	0.265093451108675	0.76761034150826
LINC00116	-0.0814387572527848	-0.247972367155314	-0.2431956833636	-0.15632777969602	-0.232644170674461
LINC01106	0.0613817648416783	-0.14301008209945	0.152330083932799	0.0334567126962253	0.607142596950398
AC112229.4	0.703575296573038	-0.24700192893809	0.0265115066354606	-0.0411114199731579	-0.226521065322155
RP13-1039J1.4	0.777226208301798	-0.222432032655953	0.0143857176104156	-0.102730368428624	-0.219151875771774
AC108938.5	-0.0854510467649252	0.106126163824873	-0.138012851446397	-0.798856627992068	0.274500499841762
BUB1	0.0548352506943668	0.138689208130251	0.0128254902194951	-0.00913509936150803	-0.0271273317487899
RPL5P9	0.391375871145214	0.261485748850688	0.643090528358859	0.657905831545511	0.00429896334438995
BCL2L11	0.148036686642386	-0.130923556933883	-0.027693824772508	-0.511213377325481	-0.250680290930736
AC108463.1	0.556207086996574	0.273684124800592	-0.0273224130648775	0.643196170389893	-0.0974488479369719
MIR4435-1HG	-0.112991937105153	-0.176802840441322	-0.054509831052209	-0.222812855654622	-0.0123965812294166
AC108463.2	0.0724795452034623	0.0451630469770552	0.479182713224555	0.425503077997701	-0.406015882011124
ANAPC1	0.111046199470984	0.270806080319909	-0.0423013381463682	-0.0568630034087672	0.127202122695119
MERTK	0.249341805856434	0.107246929118332	0.0677913921452562	-0.101410517644278	0.112392759421943
TMEM87B	0.0912632333581738	-0.0121524020317778	-0.048131881988418	-0.0919878647024217	0.119902582987568
FBLN7	0.0326844637801827	-0.174555175586632	-0.0278456547710517	-0.328131232541383	-0.0759400327261786
RP11-399B17.1	-0.0609818630318077	0.589153251814022	-0.107431980361114	-0.290270344035563	-0.00663072348907634
ZC3H8	0.132268744138539	0.0271184960738878	-0.314946278783725	-0.111619062002378	0.111416537893337
ZC3H6	0.0255777572270117	0.134157926740434	0.00275476891225668	-0.153320209822212	-0.280142888831133
RGPD8	0.658559592351196	0.0967264184988501	0.537347848251887	0.0986340311161826	-0.00837261033973746
TTL	0.0578334113417696	0.120673445628146	-0.0750543689389422	-0.0117752351796307	-0.0210079945820729
POLR1B	0.0300730976938084	0.119303949412008	-0.261498648109379	0.142129632741227	0.188846340465483
CHCHD5	0.0609249373208982	-0.191030529666232	0.104378587407433	0.0486007538338107	-0.294146573287085
AC079922.2	0.133038779912949	-0.321748747634709	0.150126615542676	0.0263224918218414	0.125276262592119
FLJ42351	0.224770650828102	-0.310284829045766	-0.0806089168110953	0.0111282483260182	-0.315893964946146
SLC20A1	0.0460581198222902	0.0572356894604553	-0.133791988313536	0.000369007987146119	0.209167449710982
NT5DC4	-0.0132499503229697	0.00463537366103806	0.254781199755004	-0.460626872474599	-0.020131622152201
CKAP2L	0.018060791500333	0.247883264030124	-0.0769333472075631	-0.0962038078819281	-0.103436882996646
IL1A	0.549604521408193	-0.0114799463834654	-0.777281343430187	-0.297941115939539	0.344803773139373
PSD4	0.0238390940131112	0.372219026946506	-0.274753154420566	-0.270294118566209	0.0634694607849808
CBWD2	-0.0572609364325392	0.141727541128788	-0.181769032023854	0.257974485910062	0.0458054081424686
WASH2P	-0.378451318853982	0.120126157241904	-0.0671541116090348	0.0198527667915025	0.0517108019502315
DDX11L2	0.181004563269281	0.125166639223146	-0.0332099161759714	-0.77478894427621	-0.52058823077166
RPL23AP7	0.0424022532260143	0.0781658196964835	-0.377896901673962	0.128237524428034	-0.159083681100121
RABL2A	0.307311859491971	0.211845324273971	-0.0544163471746542	-0.113051108127328	-0.154390011069394
RP11-395L14.17	0.17049927017707	-0.0381508862187961	0.0404070256779707	0.128256508180251	0.192537228633944
SLC35F5	0.0107584999014365	0.0424401923460729	-0.0544762344857375	-0.0374886610597751	-0.109919558930039
ACTR3	0.0412315783714399	0.0521748118741328	-0.0653929531909547	-0.0263316037038459	0.0269039574049095
DDX18	0.0306361146742091	0.100775686364419	-0.153319305938268	-0.0114931606000979	0.0466913462431942
AC009404.2	0.264417963913707	0.261908003203452	-0.462397365673066	0.267031347741469	0.422756727636215
CCDC93	0.163084641192924	0.300654288131788	-0.0572290517977765	0.0502975993252552	-0.0929386815402731
AC009303.2	-0.165160420536973	0.277480754556102	-0.284429428460272	-0.0287105768107065	-0.14380874266588
INSIG2	0.0457832136826604	-0.0706555180796251	-0.0428586811277236	-0.230112417476945	-0.172525021143981
STEAP3	0.101292355878551	0.393899571538907	-0.138487756617277	-0.0310649272275565	0.317754349817267
C2orf76	0.157812390317076	-0.203142766871971	-0.289230990850605	-0.16616075444433	0.185628544245723
DBI	0.0247476782394958	-0.165656845792598	-0.0456781660280718	0.0225541583965509	0.0688481470562969
TMEM37	-0.112945743660026	-0.76323963384416	0.00239264201364842	-0.561074195792445	-0.158049103318873
TMEM177	0.137522145616325	-0.365114280917743	-0.277464218505452	0.0767462527821852	0.296296220403875
PTPN4	0.13447015622156	-0.0194411202989238	-0.0290832791809349	-0.0551211365100074	-0.0257821139507899
EPB41L5	0.223843578616106	-0.0736629566607283	0.142223324026633	-0.111303612177	-0.0348045992146109
TMEM185B	-0.00510839777962802	0.107844997952567	-0.206792184099618	-0.110939850815496	0.0327731239139668
RALB	0.0684809743729882	-0.114221994972397	0.120151931729358	0.0739326778216771	-0.0659263236249723
CLASP1	0.121573807077862	0.288772997470586	-0.0214100220418296	-0.103879697301775	-0.0263408653082411
NIFK-AS1	-0.106444397162828	-0.010671004090427	-0.0409376951810196	-0.0837363656995199	0.135471518823057
NIFK	0.0354770843745067	0.0982461576891529	-0.169319684335411	0.314141079821581	0.123268043096467
TSN	0.0694580010318213	0.00819771108154743	-0.0604252389173294	0.0337957200020225	0.0137303655247476
YWHAZP2	-0.0465277721106911	0.242476636228714	-0.0885182651184269	0.0663978137605423	0.0987955881006979
GYPC	0.280409055752966	-0.532332009337892	0.420629195729087	-0.0798107996097652	0.490775460727438
BIN1	0.0536814838314579	-0.0710256592463079	-0.12058979919666	-0.0130329523268993	0.0165101892276223
ERCC3	0.170210583765432	0.0886358940474727	-0.138528502631503	-0.0416270500623039	-0.0108565313144002
MAP3K2	0.117274262464936	0.266436850906776	-0.0825223163555306	-0.120624693056027	0.119137323566402
PROC	0.589238854902918	-0.0536250071781894	0.279186140646507	-0.202478820969191	0.246183297883055
IWS1	0.0556137466042368	0.118271115568036	-0.146956956918104	-0.0366309153511364	0.102267427341749
AC010976.2	0.172688933488524	0.339302397379798	-0.0886836006783447	-0.35046695676304	0.0601891391692579
MYO7B	0.20177191044678	0.114289339807792	-0.22619972355599	-0.383681941901565	-0.387527277675809
RP11-286H15.1	0.685106486956272	0.0017419236428589	-0.260341266513534	-0.238977516355103	-0.337139342900764
LIMS2	0.106000212211602	-0.150856102984194	-0.0867342117108016	-0.335877103412383	-0.0657735736979146
GPR17	0.474017541566173	0.229610483716757	-0.195581887547046	-0.661906632309533	-0.245010726536686
WDR33	0.0631634310419782	0.0561364612201973	-0.0553051803500366	-0.0243932526155055	-0.0102853727715371
SFT2D3	0.03278741162827	-0.0392503131252394	-0.16227822889044	-0.223014525044135	-0.0394415187417103
RP5-935K16.1	0.082295256742495	-0.186955866053004	-0.093510820998866	0.12669682488033	0.0190806045768608
POLR2D	0.0287101270627428	-0.124644273321425	0.000169597699234192	0.0250589202192897	0.0193869954384751
AC006011.4	0.0135133872570816	-0.176281236656712	-0.0111643471256024	-0.205596826656609	0.0857463772020868
AMMECR1L	0.0273323321601877	0.400454193222193	-0.0756392432420825	0.110713264182308	0.0553698841962131
RP11-395A13.2	0.340500902645974	-0.458842092357914	-0.0271928090804156	-0.00492022380881818	-0.235920709021119
SAP130	0.13176401185254	0.140861834849034	-0.160041579200944	-0.0845693044850233	-0.0502617743078304
UGGT1	0.0513982384943801	0.106509738266609	0.020967621114012	-0.0948714977118428	-0.0448534649273462
HS6ST1	0.0806533319582114	-0.132748672263162	0.0286163768998585	-0.00581870155155495	0.0989320628820878
AC079776.2	0.275641061263549	-0.2924973317389	-0.0544374165679893	-0.650512609325084	-0.783247980044744
SMPD4	0.0840139586608268	-0.0462149178900919	-0.180719255553794	-0.132570465518037	-0.0943572008391658
MZT2B	0.111244010436797	-0.307747002431009	-0.13210710919711	-0.27330791316509	-0.194794242736661
AC018804.7	0.603287881287561	-0.0190451773844653	-0.326011398893641	0.00618618379253011	0.000459110886578573
CCDC115	0.170711830034206	-0.178653904437881	0.0457463781064714	0.00304035516072754	-0.153739249167228
IMP4	0.132097858055241	-0.0333302179221571	-0.0260415567124006	0.0359663257761038	0.0914977596908413
PTPN18	-0.0273439881526722	-0.115683075137949	-0.0162370219176408	-0.136921641950695	-0.292952735263276
FAM168B	0.0262259114755197	0.151323183025793	-0.0725975968133077	-0.0394154022607691	-0.0359793443793963
PLEKHB2	0.106613398774666	0.114108728843207	-0.0829929642271487	-0.0389467639259813	0.0420164755831269
AC073869.1	0.193675923216225	0.779505511340863	0.133257044341284	0.327776362121065	-0.0934783355596664
GNAQP1	-0.123444747892005	-0.0616272309826642	-0.50074488651816	-0.0650401604337586	-0.0847795560701612
AC073869.20	-0.399689364665961	-0.164004213521036	-0.708298459078074	-0.0206134747122615	0.608343391073663
MZT2A	0.0587359483911712	-0.15379101203877	-0.155906609543938	-0.425688720071355	-0.193319847045241
AC093838.4	0.406640274087103	0.1374810360817	-0.0906339501757487	-0.251400058900967	-0.0673205296795516
CCDC74A	0.591172661366044	0.277692145523181	0.136055452834572	-0.290331078372966	0.0133476153236434
C2orf27A	0.061664548862205	0.203721584757094	-0.249009304163064	-0.303725770497323	-0.829112738907986
AC093724.2	0.219254783081838	-0.135740302588959	-0.197840064272314	-0.326632343204971	-0.155324665222536
GPR39	0.0291530999883565	-0.0758576891076814	-0.172847875380683	-0.239222471454096	0.264077158158582
LYPD1	0.124035014466524	-0.12061344181793	-0.184112462089593	-0.230041161993176	0.187355207507392
NCKAP5	-0.112829631829133	0.462272347745861	-0.220004924303948	0.13171128902913	-0.215581367366541
MGAT5	0.0249671687989128	0.16831919575015	0.00243279201390378	-0.0178691115568204	0.0570901295251451
TMEM163	-0.253152561980706	-0.084299302243799	-0.327451200110889	0.519002788740619	0.219878131665201
CCNT2	0.104296502492177	0.284420642937115	-0.112880730581848	-0.121925679085485	0.137331867557
RAB3GAP1	-0.0236498760708246	0.113599427028965	0.0266212096752039	-0.0538944223506697	0.0590880968298491
ZRANB3	-0.021105280003991	0.0668059889288204	-0.0177502955446398	0.00413896118807422	-0.151931228096749
R3HDM1	0.0888008215130864	0.178803571665337	-0.136089584198993	-0.180959828970557	-0.02379586919343
UBXN4	0.106400651806263	0.205149145526558	-0.0878927794229765	-0.0677066227385921	-0.017884937091857
MCM6	0.0565753437546253	0.0211172173704006	0.0125467013537182	0.0347556237107658	-0.0521267311068918
DARS	-0.0134393953856344	0.0571601911636463	-0.131820435645245	0.075334660008894	0.0318811187072319
DARS-AS1	0.00298065990189622	0.213420638607531	-0.341865920054959	-0.29670381849308	-0.452661681493511
HNRNPKP2	-0.116591998007408	0.181545004432478	-0.310268402491372	-0.130402850258713	-0.199363457551555
YWHAEP5	0.175014391760801	0.103942640611328	0.0659410766799062	0.108726122585577	0.144234499717181
SPOPL	0.0501627258209025	0.141993594132904	0.0170591150511049	0.111358569388108	-0.0305438308360461
AC092620.2	-0.399062103363489	0.517123749928061	-0.0381363140520531	-0.120549661957246	0.64838029406869
GTDC1	0.146027613035725	0.0380369029227365	0.125277776567425	-0.0365808071008877	0.0909040441908038
ZEB2	-0.0105935243485953	0.320422659181274	-0.00609429193732469	0.0944593923174919	0.177761044386412
RP11-107E5.2	-0.255254702849794	0.37583373158793	-0.0440339349890171	0.274460468526134	-0.0399057970977066
ACVR2A	-0.343681573296699	-0.188538540301241	0.210051513471782	-0.100473868585092	0.269630754864117
ORC4	-0.032724659479383	-0.00842302359512181	0.00993218663760487	0.0879832677782567	0.0262475059094782
MBD5	-0.0219185997470923	0.0561432548037268	0.0508030046750219	-0.117602953159158	0.0205393517884032
EPC2	-0.0121427049782952	0.254200954660092	0.0485478145476737	0.0802486971428285	-0.154799207126105
LYPD6	-0.134004168313354	0.205207158594872	0.0778139825653277	-0.289731960613598	-0.532999240666437
MMADHC	0.0481823314249796	-0.138580471266632	0.0316931634512772	0.121222497921681	-0.038344318556125
AC144449.1	0.109116255559669	-0.0524162555841767	-0.384616913739816	-0.217716685168896	-0.132437274842512
RND3	0.0185637286315159	0.241564298365727	-0.174713266464278	-0.181070533193492	0.018086327445856
RBM43	-0.0726733391922725	-0.0320776615953015	0.0476918927884431	-0.201864849428126	-0.0210017665455341
NMI	-0.0155733200048447	-0.220738032331222	-0.091399095829019	0.0308079071999594	0.015410775977593
RIF1	0.0432157421323489	0.271222386744273	-0.101975742895988	-0.0888414171502914	0.0172313233046496
NEB	0.292473209957341	0.138659574454302	-0.134639294942589	-0.299709122503734	-0.207585954944822
ARL5A	0.0317131203050918	0.124601513761464	-0.132894228309941	0.0294163845004527	0.117869667169485
STAM2	0.0504835609610951	0.103286888699956	-0.165810684618653	-0.0295623606838991	-0.0365065124791884
